"Warengruppe_1","Warengruppe_2","Warengruppe_3","Warengruppe_4","Warengruppe_5","Warengruppe_6","Umsatz","KielerWoche","Bewoelkung_0","Bewoelkung_1","Bewoelkung_2","Bewoelkung_3","Bewoelkung_4","Bewoelkung_5","Bewoelkung_6","Bewoelkung_7","Bewoelkung_8","Temperatur","Windgeschwindigkeit","Day","Month_01","Month_02","Month_03","Month_04","Month_05","Month_06","Month_07","Month_08","Month_09","Month_10","Month_11","Month_12","DayOfWeek_1","DayOfWeek_2","DayOfWeek_3","DayOfWeek_4","DayOfWeek_5","DayOfWeek_6","DayOfWeek_7"
0,0,0,0,1,0,194.750787927686,0,0,0,0,0,0,0,0,0,1,3.625,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,87.1766818830841,0,0,0,0,0,0,0,0,0,1,3.625,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,83.6270664379288,0,0,0,0,0,0,0,0,0,1,3.625,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,75.0514615596861,0,0,0,0,0,0,0,0,0,1,3.625,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,246.618836422496,0,0,0,0,0,0,0,0,0,1,3.625,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,107.032520387605,0,0,0,0,0,0,0,0,1,0,5.75,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,271.392050660175,0,0,0,0,0,0,0,0,1,0,5.75,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,92.928810396671,0,0,0,0,0,0,0,0,1,0,5.75,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,228.950555168268,0,0,0,0,0,0,0,0,1,0,5.75,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,90.1864250970913,0,0,0,0,0,0,0,0,1,0,5.75,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,57.9895653139982,0,0,0,0,0,0,0,0,0,1,1.375,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,121.141203339317,0,0,0,0,0,0,0,0,0,1,1.375,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,274.515010154733,0,0,0,0,0,0,0,0,0,1,1.375,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,378.605208890515,0,0,0,0,0,0,0,0,0,1,1.375,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,147.203478885503,0,0,0,0,0,0,0,0,0,1,1.375,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,86.9879013792807,0,0,0,0,0,0,0,0,1,0,1.125,8,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,200.650869397269,0,0,0,0,0,0,0,0,1,0,1.125,8,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,75.9711931108962,0,0,0,0,0,0,0,0,1,0,1.125,8,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,56.8576684618938,0,0,0,0,0,0,0,0,1,0,1.125,8,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,227.684752239204,0,0,0,0,0,0,0,0,1,0,1.125,8,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,95.5104682174382,0,0,0,0,0,0,0,0,1,0,1.875,8,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,224.008464683995,0,0,0,0,0,0,0,0,1,0,1.875,8,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,71.6836626592104,0,0,0,0,0,0,0,0,1,0,1.875,8,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,88.8836214390903,0,0,0,0,0,0,0,0,1,0,1.875,8,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,232.618667163025,0,0,0,0,0,0,0,0,1,0,1.875,8,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,63.1089282766633,0,0,0,0,0,0,0,0,1,0,-1.25,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,67.8561608632943,0,0,0,0,0,0,0,0,1,0,-1.25,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,221.039472266449,0,0,0,0,0,0,0,0,1,0,-1.25,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,215.33818679634,0,0,0,0,0,0,0,0,1,0,-1.25,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,64.9830364754336,0,0,0,0,0,0,0,0,1,0,-1.25,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,248.421889120763,0,0,0,0,0,0,0,1,0,0,1,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,57.7648589403956,0,0,0,0,0,0,0,1,0,0,1,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,83.4163243140965,0,0,0,0,0,0,0,1,0,0,1,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,116.676851600561,0,0,0,0,0,0,0,1,0,0,1,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,255.782068916167,0,0,0,0,0,0,0,1,0,0,1,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,88.2521352952121,0,1,0,0,0,0,0,0,0,0,2.142857,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,247.138197864919,0,1,0,0,0,0,0,0,0,0,2.142857,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,88.9693164758223,0,1,0,0,0,0,0,0,0,0,2.142857,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,234.634393133873,0,1,0,0,0,0,0,0,0,0,2.142857,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,134.892150309327,0,1,0,0,0,0,0,0,0,0,2.142857,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,313.682969192529,0,0,1,0,0,0,0,0,0,0,2.875,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,109.069741792424,0,0,1,0,0,0,0,0,0,0,2.875,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,119.776887506826,0,0,1,0,0,0,0,0,0,0,2.875,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,332.611346798779,0,0,1,0,0,0,0,0,0,0,2.875,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,150.612189036317,0,0,1,0,0,0,0,0,0,0,2.875,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,30.3865291347707,0,0,0,0,0,0,0,0,1,0,4.75,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,379.072962437235,0,0,0,0,0,0,0,0,1,0,4.75,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,182.721053036135,0,0,0,0,0,0,0,0,1,0,4.75,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,221.019629284822,0,0,0,0,0,0,0,0,1,0,4.75,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,137.21086624229,0,0,0,0,0,0,0,0,1,0,4.75,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,95.5900521407205,0,0,0,0,0,0,0,0,1,0,2.625,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,58.6463743359007,0,0,0,0,0,0,0,0,1,0,2.625,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,236.006377891823,0,0,0,0,0,0,0,0,1,0,2.625,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,239.843727193044,0,0,0,0,0,0,0,0,1,0,2.625,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,87.292602098661,0,0,0,0,0,0,0,0,1,0,2.625,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,92.8994636837401,0,0,0,0,0,0,0,0,1,0,3.125,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,213.403139400616,0,0,0,0,0,0,0,0,1,0,3.125,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,221.330857530692,0,0,0,0,0,0,0,0,1,0,3.125,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,97.6009704783781,0,0,0,0,0,0,0,0,1,0,3.125,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,91.3282754946385,0,0,0,0,0,0,0,0,1,0,3.125,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,241.547252007214,0,0,0,0,0,0,0,0,1,0,1.125,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,66.5673255870155,0,0,0,0,0,0,0,0,1,0,1.125,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,239.504840288098,0,0,0,0,0,0,0,0,1,0,1.125,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,58.2224524882749,0,0,0,0,0,0,0,0,1,0,1.125,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,71.90630540414,0,0,0,0,0,0,0,0,1,0,1.125,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,54.3967685635611,0,0,0,0,0,0,0,0,1,0,1.75,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,71.8568347813858,0,0,0,0,0,0,0,0,1,0,1.75,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,191.633105336455,0,0,0,0,0,0,0,0,1,0,1.75,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,222.76706749452,0,0,0,0,0,0,0,0,1,0,1.75,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,89.9254398203578,0,0,0,0,0,0,0,0,1,0,1.75,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,78.3684128353329,0,0,0,0,0,0,0,0,1,0,1.625,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,83.3749446533499,0,0,0,0,0,0,0,0,1,0,1.625,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,77.2719087098648,0,0,0,0,0,0,0,0,1,0,1.625,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,220.640999608196,0,0,0,0,0,0,0,0,1,0,1.625,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,212.92401534834,0,0,0,0,0,0,0,0,1,0,1.625,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,276.252863559981,0,0,0,0,0,0,0,0,1,0,5.75,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,97.3650366684813,0,0,0,0,0,0,0,0,1,0,5.75,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,156.145828217114,0,0,0,0,0,0,0,0,1,0,5.75,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,108.219789178826,0,0,0,0,0,0,0,0,1,0,5.75,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,266.821574321585,0,0,0,0,0,0,0,0,1,0,5.75,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,374.084257351283,0,0,0,0,0,0,0,0,0,1,2,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,126.842276780996,0,0,0,0,0,0,0,0,0,1,2,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,148.611259758825,0,0,0,0,0,0,0,0,0,1,2,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,57.4532745562637,0,0,0,0,0,0,0,0,0,1,2,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,244.404283981917,0,0,0,0,0,0,0,0,0,1,2,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,132.177431806535,0,0,0,0,0,0,0,0,1,0,2.5,12,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,237.959555280101,0,0,0,0,0,0,0,0,1,0,2.5,12,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,91.3622676641499,0,0,0,0,0,0,0,0,1,0,2.5,12,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,220.574521924832,0,0,0,0,0,0,0,0,1,0,2.5,12,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,78.7402186288165,0,0,0,0,0,0,0,0,1,0,2.5,12,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,132.849204976505,0,0,0,0,0,0,0,0,1,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,266.645083093324,0,0,0,0,0,0,0,0,1,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,250.869064544005,0,0,0,0,0,0,0,0,1,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,89.252680922547,0,0,0,0,0,0,0,0,1,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,64.4310797984471,0,0,0,0,0,0,0,0,1,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,117.004984635316,0,0,0,0,0,0,0,0,0,1,-2,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,249.061981621222,0,0,0,0,0,0,0,0,0,1,-2,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,100.810504587999,0,0,0,0,0,0,0,0,0,1,-2,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,62.108564002711,0,0,0,0,0,0,0,0,0,1,-2,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,233.337060178352,0,0,0,0,0,0,0,0,0,1,-2,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,119.337453228786,0,0,0,0,0,0,0,0,0,1,-2.125,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,250.490563349257,0,0,0,0,0,0,0,0,0,1,-2.125,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,107.639984783785,0,0,0,0,0,0,0,0,0,1,-2.125,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,50.2485860858745,0,0,0,0,0,0,0,0,0,1,-2.125,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,244.597694878654,0,0,0,0,0,0,0,0,0,1,-2.125,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,90.3208657475892,0,0,0,0,0,0,0,0,1,0,-1.75,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,68.707358861519,0,0,0,0,0,0,0,0,1,0,-1.75,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,291.991357923282,0,0,0,0,0,0,0,0,1,0,-1.75,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,121.144021086338,0,0,0,0,0,0,0,0,1,0,-1.75,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,261.357365889667,0,0,0,0,0,0,0,0,1,0,-1.75,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,100.989205252472,0,0,0,0,0,0,0,0,1,0,0,17,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,107.677440690871,0,0,0,0,0,0,0,0,1,0,0,17,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,108.587748137268,0,0,0,0,0,0,0,0,1,0,0,17,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,265.755181023214,0,0,0,0,0,0,0,0,1,0,0,17,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,370.184991912543,0,0,0,0,0,0,0,0,1,0,0,17,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,416.379213088695,0,0,0,0,0,0,0,0,0,1,0.375,17,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,132.993031450996,0,0,0,0,0,0,0,0,0,1,0.375,17,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,164.72696827433,0,0,0,0,0,0,0,0,0,1,0.375,17,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,44.557352092852,0,0,0,0,0,0,0,0,0,1,0.375,17,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,254.571688425132,0,0,0,0,0,0,0,0,0,1,0.375,17,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,253.451793499213,0,1,0,0,0,0,0,0,0,0,-0.25,10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,78.6151404289983,0,1,0,0,0,0,0,0,0,0,-0.25,10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,66.9857019587524,0,1,0,0,0,0,0,0,0,0,-0.25,10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,119.108720290684,0,1,0,0,0,0,0,0,0,0,-0.25,10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,248.698683073908,0,1,0,0,0,0,0,0,0,0,-0.25,10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,141.073519448693,0,0,0,1,0,0,0,0,0,0,-0.75,8,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,255.75728975769,0,0,0,1,0,0,0,0,0,0,-0.75,8,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,74.0592957059607,0,0,0,1,0,0,0,0,0,0,-0.75,8,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,241.414722898101,0,0,0,1,0,0,0,0,0,0,-0.75,8,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,116.314901445917,0,0,0,1,0,0,0,0,0,0,-0.75,8,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,100.825877196342,0,1,0,0,0,0,0,0,0,0,5.875,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,278.538706748637,0,1,0,0,0,0,0,0,0,0,5.875,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,283.280374872234,0,1,0,0,0,0,0,0,0,0,5.875,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,98.7987630293648,0,1,0,0,0,0,0,0,0,0,5.875,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,85.8636816313846,0,1,0,0,0,0,0,0,0,0,5.875,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,146.826941839259,0,0,0,0,0,0,0,0,1,0,6.25,10,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,309.868693401512,0,0,0,0,0,0,0,0,1,0,6.25,10,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,88.6343385040749,0,0,0,0,0,0,0,0,1,0,6.25,10,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,76.3790125687554,0,0,0,0,0,0,0,0,1,0,6.25,10,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,290.37633456587,0,0,0,0,0,0,0,0,1,0,6.25,10,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,151.638373911674,0,0,0,0,0,0,0,0,1,0,6,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,272.294876852516,0,0,0,0,0,0,0,0,1,0,6,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,72.4603237114376,0,0,0,0,0,0,0,0,1,0,6,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,84.904925270326,0,0,0,0,0,0,0,0,1,0,6,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,279.376992517433,0,0,0,0,0,0,0,0,1,0,6,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,110.173674444994,0,0,0,0,0,0,0,0,1,0,4.625,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,130.746487752412,0,0,0,0,0,0,0,0,1,0,4.625,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,470.50884355386,0,0,0,0,0,0,0,0,1,0,4.625,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,141.71660063089,0,0,0,0,0,0,0,0,1,0,4.625,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,428.420760681624,0,0,0,0,0,0,0,0,1,0,4.625,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,62.0097969516182,0,0,0,0,0,0,0,0,1,0,5.625,8,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,143.24278246555,0,0,0,0,0,0,0,0,1,0,5.625,8,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,161.686427026824,0,0,0,0,0,0,0,0,1,0,5.625,8,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,314.345356595209,0,0,0,0,0,0,0,0,1,0,5.625,8,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,447.567200414903,0,0,0,0,0,0,0,0,1,0,5.625,8,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,253.268174669793,0,0,0,0,0,0,0,0,1,0,8,16,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,71.0356451081313,0,0,0,0,0,0,0,0,1,0,8,16,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,82.0547293877186,0,0,0,0,0,0,0,0,1,0,8,16,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,66.0328545899126,0,0,0,0,0,0,0,0,1,0,8,16,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,172.609783679393,0,0,0,0,0,0,0,0,1,0,8,16,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
